===================================================================================================================
ORAM experiment started at: 2024-09-06_13-29-29
Parameters: N = 4096, Z = 64, rate_ratio = 1, max_burst_cnt = 1, min_relax_cnt = 1080, ITR_CNT = 137438953472
===================================================================================================================
1,134217730,0,0,0,0,0,0,1981856,0,124160,124090,70,99.94362113402062
1,268435462,0,0,0,0,0,0,3966388,0,248321,248248,73,99.97060256683889
1,402653190,7,0.001879250125507062,0,0,17869,0.004437814079064383,5967554,17849,372482,372400,82,99.97798551339393
1,536870926,22,0.004429553984182466,0,0,93256,0.01737028311834811,8026393,93123,496642,496550,92,99.98147559006286
1,671088662,90,0.014495251194650286,0,0,284583,0.04240617010691477,10201953,284151,620803,620676,127,99.97954262463294
1,805306414,275,0.03690091366662238,0,0,664178,0.08247519051490482,12564396,663129,744964,744761,203,99.97275036109127
1,939524166,567,0.06519549449690235,0,0,1299098,0.13827190886937557,15183331,1296983,869125,868814,311,99.96421688479793
1,1073741950,916,0.09213428672873997,0,0,2227027,0.2074080274060187,18093737,2223333,993285,992886,399,99.95983026019722
1,1207959734,1345,0.12021905789374424,0,0,3554111,0.29422429382548915,21402114,3548123,1117446,1116810,636,99.94308449804286
1,1342177582,1911,0.15367690696877728,0,0,5170727,0.38524909561091963,25001160,5161952,1241607,1240758,849,99.93162087520447
2,1476395430,2501,0.18278569491817764,0,0,7387768,0.5003922285912303,29198011,7375123,1365768,1364582,1186,99.9131624111855
2,1610613406,3207,0.2147829901515938,0,0,9943628,0.617381424790288,33733329,9926501,1489928,1488526,1402,99.90590149322652
2,1744831382,3887,0.2402384213362868,0,0,12867158,0.7374442095302455,38634816,12844917,1614089,1612434,1655,99.8974653814009
2,1879049614,4673,0.2681128196713223,0,0,16104057,0.8570320267993562,43850481,16076106,1738250,1736405,1845,99.89385876600029
2,2013267846,5533,0.2962080233668675,0,0,19722444,0.9796234529542953,49446074,19688106,1862411,1860264,2147,99.88471932350056
2,2147486590,6335,0.31787719252469254,0,0,23705492,1.1038714793074114,55406073,23664109,1986573,1984163,2410,99.8786855554767
2,2281705334,7314,0.3453179531342066,0,0,27892601,1.22244536014989,61570643,27843776,2110734,2108129,2605,99.87658321702308
2,2415925102,8330,0.3713402037957834,0,0,32276855,1.3360039580664103,67931150,32220237,2234896,2232010,2886,99.87086647432363
2,2550144870,9255,0.39078433011838803,1,0.00004238976541503819,36925600,1.44798048220375,74554414,36860676,2359059,2355886,3173,99.86549721732267
2,2684362600,10375,0.41606579413826456,4,0.00016108085252041195,41737530,1.5548394983766949,81341932,41664007,2483221,2479839,3382,99.86380591981141
3,2818580332,11417,0.4359632029796865,5,0.00019176286450764692,46914380,1.6644684364935574,88493880,46831548,2607382,2603568,3814,99.85372300644862
3,2952798060,12506,0.45574987910201314,39,0.0014277440691877455,52334421,1.7723670877200566,95889225,52241793,2731543,2727366,4177,99.84708276604103
3,3087015796,13631,0.4750579751259352,72,0.00252120702786459,58062531,1.8808627755136815,103591114,57959613,2855703,2851179,4524,99.84158016432382
3,3221233532,14889,0.4971695495421492,100,0.003355745237190785,64107485,1.9901532857909685,111607172,63993611,2979864,2974860,5004,99.83207287312442
3,3355451284,16071,0.5150803052213778,125,0.004026867258347696,70450958,2.099597103821461,119923943,70325590,3104025,3098703,5322,99.8285451953512
3,3489669036,17228,0.5308415292599123,155,0.004801229114653352,76813816,2.2011776814810875,128259399,76676988,3228185,3222751,5434,99.83167011803846
3,3623886820,18517,0.5493252024778225,192,0.005727004436638749,83261616,2.2975777145552305,136680627,83113104,3352346,3346675,5671,99.8308348839887
3,3758104604,19902,0.5692125835392827,261,0.007506971992379129,89953352,2.3935829747878983,145344378,89792664,3476507,3470737,5770,99.83402881110264
3,3892322452,21092,0.5823687930729811,350,0.009719473771028081,96622623,2.4823899912384775,153984362,96449834,3600668,3594757,5911,99.8358360170946
3,4026540300,22447,0.5990217960993532,405,0.010871800268117385,103393397,2.567797396050451,162726417,103208326,3724829,3718742,6087,99.83658310220416
4,4160758276,23697,0.6119008873944337,476,0.012365354666167895,110256076,2.6499034228803384,171560078,110058567,3848989,3842593,6396,99.83382649313884
4,4294976252,24901,0.6228284731735538,563,0.014168109272108983,117187338,2.728474643326509,180462866,116977251,3973150,3966594,6556,99.83499238639367
4,4429194484,26172,0.6347061452660288,685,0.016715487277195976,124353740,2.807592676752825,189599813,124130594,4097311,4090394,6917,99.83118196299964
4,4563412716,27442,0.6458591536566756,817,0.0193496939693138,131810516,2.8884197896229864,199025764,131573808,4221472,4214245,7227,99.82880379166319
4,4697631460,28716,0.6564632459679723,1015,0.0233513219033789,139297986,2.9652812732641904,208482955,139047545,4345634,4338282,7352,99.83081870217326
4,4831850204,30035,0.667469659964932,1245,0.027845870312052677,146803238,3.038240669135148,217956003,146538992,4469795,4462061,7734,99.82697193048003
4,4966069972,31552,0.6821303341967339,1532,0.03333703986670407,154553174,3.1121827690767416,227674535,154274704,4593957,4586014,7943,99.82709894759572
4,5100289740,33040,0.6954092675071493,1754,0.037162016859351936,162397882,3.184091301608271,237487353,162104963,4718119,4710024,8095,99.82842738811802
4,5234507470,34572,0.7088996307865686,2018,0.04165720537538963,170307627,3.2535559065209325,247366540,170000100,4842282,4833749,8533,99.82378143197774
4,5368725202,36052,0.7206803804901354,2290,0.046088207999906615,178391136,3.3227838873242477,257418142,178068755,4966443,4957597,8846,99.82188459627947
5,5502942930,37446,0.7302192315245037,2548,0.05002796893318105,186655878,3.3919282889252265,267651719,186318275,5090603,5081554,9049,99.8222410979603
5,5637160666,38970,0.741758147633664,2845,0.05452689153211749,194937791,3.458084708161113,277901488,194584878,5214764,5205417,9347,99.82075890682685
5,5771378402,40437,0.7517062432310746,3261,0.06104242720114949,203359103,3.523579443245181,288289496,202990649,5338925,5329286,9639,99.81945803696436
5,5905596154,41897,0.7610741032261135,3673,0.06718788957040177,211934299,3.5887028749936594,298831871,211549891,5463086,5453383,9703,99.82238976285565
5,6039813906,43544,0.7733195519634012,4170,0.07457860406022375,220487953,3.6505752726000336,309351886,220087500,5587246,5577287,9959,99.82175476075334
5,6174031690,45163,0.7845470479816974,4590,0.080300951872438,229054718,3.7099699104864863,319886612,228638228,5711407,5701421,9986,99.82515691842659
